url,price,type,available_from,payment_method,size_sqm,has_maid,is_studio,bedrooms_count,bathrooms_count,governorate,city
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-madinaty-7719704.html,9100000.0,Apartment,2025-08-10,Cash,180.0,No,No,3.0,3.0,Cairo,Madinaty
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-mokattam-uptown-cairo-alba-spendia-7847806.html,67000000.0,Villa,2025-09-01,Cash,850.0,Yes,No,4.0,4.0,Cairo,Mokattam
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-hay-el-maadi-maadi-cornish-el-nile-st-7781951.html,20000000.0,Apartment,2025-08-20,Cash,350.0,Yes,No,4.0,4.0,Cairo,Hay El Maadi
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-sidi-abdel-rahman-amwaj-7700270.html,3500000.0,Chalet,2025-08-06,Cash,100.0,No,No,2.0,2.0,North Coast,Sidi Abdel Rahman
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-mivida-7817874.html,19000000.0,Apartment,2025-08-26,Cash,186.0,Yes,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-mountain-view-icity-7769652.html,5500000.0,Apartment,2025-08-18,Cash,155.0,No,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-1st-settlement-maxim-7851026.html,27500000.0,Villa,2025-09-02,Cash,370.0,Yes,No,4.0,4.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-al-rehab-el-rehab-extension-7687284.html,12000000.0,Apartment,,Cash,224.0,No,No,3.0,2.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-sidi-abdel-rahman-marassi-7848120.html,374000000.0,Villa,2025-09-01,Cash,696.0,Yes,No,5.0,6.0,North Coast,Sidi Abdel Rahman
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-el-banafseg-el-banafseg-apartment-buildings-4919098.html,6150000.0,Apartment,,Cash,210.0,No,No,3.0,2.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-sidi-abdel-rahman-hacienda-bay-7849853.html,75000000.0,Villa,,Cash,500.0,No,No,6.0,6.0,North Coast,Sidi Abdel Rahman
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-sheikh-zayed-city-sheikh-zayed-compounds-al-khamayel-city-7846162.html,5200000.0,Apartment,2025-09-01,Cash,181.0,No,No,3.0,2.0,Giza,Sheikh Zayed City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-palm-hills-new-cairo-7785546.html,8600000.0,Apartment,2025-08-20,Cash,185.0,No,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-sheikh-zayed-city-6th-district-zayed-dunes-complex-7839397.html,20000000.0,Apartment,2025-08-31,Cash,200.0,Yes,No,3.0,2.0,Giza,Sheikh Zayed City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-mountain-view-icity-7832826.html,4800000.0,Apartment,2025-08-24,Cash,115.0,No,No,2.0,2.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/townhouse-for-sale-giza-6-october-city-6th-district-mountain-view-october-park-7812389.html,5000000.0,Townhouse,2025-08-26,Cash,230.0,Yes,No,4.0,4.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/townhouse-for-sale-cairo-new-capital-city-new-capital-compounds-celia-7838709.html,19000000.0,Townhouse,2025-08-31,Cash,213.0,Yes,No,3.0,3.0,Cairo,New Capital City
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-qesm-borg-el-arab-riviera-7852804.html,4000000.0,Chalet,2025-09-02,Cash,120.0,No,No,3.0,2.0,North Coast,Qesm Borg El Arab
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-giza-6-october-city-cairo-alexandria-desert-road-new-giza-7840636.html,48000000.0,Villa,2025-07-15,Cash,550.0,Yes,No,5.0,5.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-qesm-marsa-matrouh-fouka-bay-7848706.html,12500000.0,Chalet,2025-09-01,Cash,125.0,No,No,3.0,2.0,North Coast,Qesm Marsa Matrouh
https://www.propertyfinder.eg/en/plp/buy/twin-house-for-sale-giza-6-october-city-fayoum-desert-road-sun-capital-7260648.html,16000000.0,Twin House,2025-05-12,Cash,300.0,Yes,No,3.0,3.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/cabin-for-sale-north-coast-qesm-ad-dabaah-swan-lake-north-coast-7485559.html,4850000.0,Cabin,2025-06-29,Cash,45.0,No,Yes,1.0,1.0,North Coast,Qesm Ad Dabaah
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-lake-view-residence-7844292.html,6500000.0,Apartment,2025-09-01,Cash,48.0,No,Yes,1.0,1.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-jayd-residence-7839834.html,4950000.0,Apartment,2025-08-28,Cash,153.0,No,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-shorouk-city-el-shorouk-compounds-al-burouj-compound-7843403.html,24000000.0,Villa,2025-09-01,Cash,420.0,No,No,4.0,4.0,Cairo,Shorouk City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-6-october-city-6-october-compounds-aeon-7852869.html,10000000.0,Apartment,2025-09-02,Cash,235.0,Yes,No,3.0,3.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-qesm-ad-dabaah-d-bay-7838016.html,5852505.0,Chalet,2025-08-31,Cash,100.0,No,No,2.0,2.0,North Coast,Qesm Ad Dabaah
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-ras-al-hekma-cali-coast-7810458.html,3700000.0,Chalet,2025-08-25,Cash,110.0,No,No,2.0,2.0,North Coast,Ras Al Hekma
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-alexandria-hay-sharq-glim-mostafa-fahmy-st-7754356.html,8700000.0,Apartment,2025-08-16,Cash,240.0,No,No,3.0,3.0,Alexandria,Hay Sharq
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-sidi-abdel-rahman-marassi-7846983.html,17320000.0,Chalet,2025-09-01,Cash,120.0,No,No,2.0,2.0,North Coast,Sidi Abdel Rahman
https://www.propertyfinder.eg/en/plp/buy/townhouse-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-hyde-park-7827568.html,17500000.0,Townhouse,2025-08-28,Cash,197.0,No,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/ivilla-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-mountain-view-icity-7849848.html,6500000.0,iVilla,2025-09-01,Cash,165.0,No,No,2.0,2.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-sheikh-zayed-city-al-hekma-st-7851395.html,6950000.0,Apartment,2025-09-02,Cash,220.0,No,No,3.0,2.0,Giza,Sheikh Zayed City
https://www.propertyfinder.eg/en/plp/buy/twin-house-for-sale-giza-sheikh-zayed-city-sheikh-zayed-compounds-atrio-7854976.html,11250000.0,Twin House,2025-09-02,Cash,308.0,Yes,No,4.0,5.0,Giza,Sheikh Zayed City
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-sidi-abdel-rahman-hacienda-bay-7847449.html,18900000.0,Chalet,2025-09-01,Cash,250.0,No,No,5.0,5.0,North Coast,Sidi Abdel Rahman
https://www.propertyfinder.eg/en/plp/buy/penthouse-for-sale-suez-al-ain-al-sokhna-la-vista-la-vista-gardens-7853037.html,13000000.0,Penthouse,2025-09-01,Cash,165.0,No,No,3.0,3.0,Suez,Al Ain Al Sokhna
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-sheikh-zayed-city-sheikh-zayed-compounds-al-khamayel-city-7846020.html,4500000.0,Apartment,2025-09-01,Cash,165.0,Yes,No,3.0,2.0,Giza,Sheikh Zayed City
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-sidi-abdel-rahman-marassi-7808662.html,12000000.0,Chalet,2025-08-25,Cash,70.0,Yes,No,1.0,1.0,North Coast,Sidi Abdel Rahman
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-shorouk-city-el-shorouk-compounds-el-patio-patio-casa-7800016.html,22000000.0,Villa,2025-08-24,Cash,500.0,Yes,No,4.0,4.0,Cairo,Shorouk City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-red-sea-hurghada-safaga-soma-bay-wadi-jebal-7852323.html,17200000.0,Villa,2025-09-02,Cash,150.0,Yes,No,2.0,3.0,Red Sea,Hurghada
https://www.propertyfinder.eg/en/plp/buy/twin-house-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-mivida-7838901.html,35875000.0,Twin House,2025-08-14,Cash,290.0,No,No,4.0,4.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/ivilla-for-sale-giza-6-october-city-6-october-compounds-mountain-view-icity-october-7849748.html,13000000.0,iVilla,2025-09-02,Cash,248.0,No,No,3.0,3.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-stone-residence-7850382.html,8000000.0,Apartment,2025-09-02,Cash,200.0,No,No,4.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-al-alamein-marina-marina-5-7838669.html,8750000.0,Chalet,2025-08-31,Cash,138.0,Yes,No,3.0,2.0,North Coast,Al Alamein
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-sheikh-zayed-city-sheikh-zayed-compounds-zed-towers-7614348.html,4300000.0,Apartment,2026-06-30,Cash,137.0,Yes,No,2.0,3.0,Giza,Sheikh Zayed City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-6-october-city-south-dahshur-link-palm-parks-palm-hills-7832634.html,7841000.0,Apartment,2025-08-29,Cash,92.0,No,No,2.0,2.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-giza-6-october-city-northern-expansions-grand-heights-7837392.html,22000000.0,Villa,2025-08-31,Cash,297.0,Yes,No,4.0,4.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-el-nozha-el-hegaz-square-khalil-ibn-kaldon-st-7712321.html,6300000.0,Apartment,2025-08-09,Cash,300.0,Yes,No,4.0,2.0,Cairo,El Nozha
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-suez-al-ain-al-sokhna-lasirena-mini-egypt-7595315.html,2400000.0,Chalet,2025-07-18,Cash,100.0,No,No,2.0,2.0,Suez,Al Ain Al Sokhna
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-ras-al-hekma-june-7807251.html,11825000.0,Chalet,2025-08-25,Cash,110.0,No,No,2.0,2.0,North Coast,Ras Al Hekma
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-qalyubia-obour-city-gamaiet-ahmed-orabi-7278814.html,17000000.0,Villa,2025-05-14,Cash,600.0,Yes,No,3.0,3.0,Qalyubia,Obour City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-sheikh-zayed-city-sheikh-zayed-compounds-beverly-hills-six-west-7830155.html,2000000.0,Apartment,2025-08-28,Cash,158.0,Yes,No,3.0,3.0,Giza,Sheikh Zayed City
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-red-sea-hurghada-al-gouna-mangroovy-residence-7841847.html,7800000.0,Chalet,2025-08-31,Cash,112.0,Yes,No,1.0,1.0,Red Sea,Hurghada
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-eastown-7622724.html,10800000.0,Apartment,2025-07-23,Cash,156.0,No,No,2.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-el-katameya-el-katameya-compounds-west-golf-extension-7695217.html,14000000.0,Apartment,2026-06-04,Cash,415.0,No,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/penthouse-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-lake-view-residence-7690815.html,38800000.0,Penthouse,2025-08-05,Cash,345.0,No,No,4.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-al-andalus-district-al-andalus-el-gedida-7747600.html,6000000.0,Apartment,2025-08-14,Cash,180.0,No,No,4.0,2.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-giza-6-october-city-cairo-alexandria-desert-road-the-crown-7845176.html,42000000.0,Villa,2025-09-01,Cash,390.0,No,No,5.0,6.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-red-sea-hurghada-makadi-makadi-orascom-resort-7841573.html,4521550.0,Chalet,2025-08-31,Cash,55.0,Yes,No,1.0,1.0,Red Sea,Hurghada
https://www.propertyfinder.eg/en/plp/buy/townhouse-for-sale-giza-6-october-city-al-wahat-road-palm-hills-woodville-7845942.html,17000000.0,Townhouse,2025-09-01,Cash,270.0,Yes,No,3.0,4.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-suez-al-ain-al-sokhna-blumar-7847433.html,4250000.0,Chalet,2025-09-01,Cash,90.0,No,No,2.0,1.0,Suez,Al Ain Al Sokhna
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-ras-al-hekma-gaia-7844516.html,5100000.0,Chalet,2025-09-01,Cash,54.0,No,No,1.0,1.0,North Coast,Ras Al Hekma
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-sidi-abdel-rahman-marassi-7836523.html,8600000.0,Chalet,2025-08-30,Cash,186.0,Yes,No,4.0,4.0,North Coast,Sidi Abdel Rahman
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-alexandria-hay-sharq-roushdy-abou-quer-road-6505365.html,13000000.0,Apartment,2024-12-12,Cash,340.0,No,No,3.0,4.0,Alexandria,Hay Sharq
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-el-patio-oro-7840124.html,7000000.0,Apartment,2025-08-31,Cash,120.0,No,No,2.0,2.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/duplex-for-sale-cairo-new-cairo-city-el-banafseg-el-banafseg-apartment-buildings-7814978.html,7500000.0,Duplex,2025-08-26,Cash,280.0,Yes,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-6-october-city-6-october-compounds-mountain-view-icity-october-7839167.html,5700000.0,Apartment,2025-08-31,Cash,150.0,No,No,3.0,3.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-swan-lake-residence-7761284.html,45000000.0,Villa,2025-08-17,Cash,542.0,Yes,No,6.0,6.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-sheikh-zayed-city-sheikh-zayed-compounds-sodic-west-7851007.html,5600000.0,Apartment,2025-09-02,Cash,197.0,No,No,4.0,4.0,Giza,Sheikh Zayed City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-qesm-ad-dabaah-soul-north-coast-7854885.html,80000000.0,Villa,,Cash,361.0,Yes,No,4.0,4.0,North Coast,Qesm Ad Dabaah
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-ras-al-hekma-azha-north-7849433.html,32576571.0,Villa,2025-09-02,Cash,265.0,No,No,5.0,6.0,North Coast,Ras Al Hekma
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-promenade-new-cairo-7211988.html,6400000.0,Apartment,2025-05-03,Cash,225.0,No,No,4.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-sheikh-zayed-city-sheikh-zayed-compounds-sodic-west-7746385.html,3000000.0,Apartment,2025-08-14,Cash,158.0,Yes,No,3.0,3.0,Giza,Sheikh Zayed City
https://www.propertyfinder.eg/en/plp/buy/townhouse-for-sale-giza-6-october-city-6-october-compounds-badya-palm-hills-7766271.html,6000000.0,Townhouse,2025-08-18,Cash,187.0,Yes,No,4.0,4.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/penthouse-for-sale-cairo-new-cairo-city-south-investors-area-galleria-moon-valley-7837764.html,14000000.0,Penthouse,2025-08-31,Cash,244.0,Yes,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-lake-view-residence-7505584.html,7700000.0,Apartment,2025-07-02,Cash,142.0,No,No,2.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-sheikh-zayed-city-sheikh-zayed-compounds-village-west-7845474.html,5000000.0,Apartment,2025-09-01,Cash,75.0,Yes,Yes,1.0,2.0,Giza,Sheikh Zayed City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-north-investors-area-cairo-festival-city-7846204.html,17000000.0,Apartment,2025-09-01,Cash,165.0,Yes,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-mostakbal-city-compounds-l-avenir-7723907.html,2000000.0,Apartment,2025-08-11,Cash,168.0,No,No,3.0,3.0,Cairo,Mostakbal City - Future City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-giza-6-october-city-6-october-compounds-tawny-hyde-park-7794408.html,10000000.0,Villa,2025-08-21,Cash,288.0,Yes,No,5.0,5.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-mostakbal-city-compounds-sarai-7808043.html,4000000.0,Villa,2025-08-25,Cash,239.0,No,No,5.0,4.0,Cairo,Mostakbal City - Future City
https://www.propertyfinder.eg/en/plp/buy/townhouse-for-sale-cairo-new-cairo-city-the-5th-settlement-mostakbal-city-compounds-green-square-7652151.html,13000000.0,Townhouse,2025-06-23,Cash,303.0,Yes,No,4.0,4.0,Cairo,Mostakbal City - Future City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-sidi-abdel-rahman-playa-resort-7723679.html,45000000.0,Villa,2025-08-11,Cash,377.0,Yes,No,5.0,5.0,North Coast,Sidi Abdel Rahman
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-suez-al-ain-al-sokhna-azha-7851073.html,22250000.0,Villa,2025-09-02,Cash,270.0,Yes,No,5.0,4.0,Suez,Al Ain Al Sokhna
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-taj-city-7775529.html,5500000.0,Apartment,2025-08-19,Cash,122.0,No,No,2.0,2.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-capital-city-new-capital-compounds-the-capital-way-7709452.html,11000000.0,Apartment,2025-08-31,Cash,280.0,No,No,3.0,2.0,Cairo,New Capital City
https://www.propertyfinder.eg/en/plp/buy/twin-house-for-sale-suez-al-ain-al-sokhna-azha-7843986.html,18600000.0,Twin House,2025-06-01,Cash,185.0,No,No,3.0,3.0,Suez,Al Ain Al Sokhna
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-palm-hills-new-cairo-7463908.html,10200000.0,Apartment,2025-06-24,Cash,213.0,No,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-alexandria-hay-sharq-fleming-ahmed-basha-turk-st-7629651.html,4000000.0,Apartment,2025-07-24,Cash,165.0,No,No,3.0,2.0,Alexandria,Hay Sharq
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-red-sea-hurghada-al-gouna-mangroovy-residence-7846642.html,20000000.0,Chalet,2025-09-01,Cash,62.0,Yes,No,1.0,2.0,Red Sea,Hurghada
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-giza-sheikh-zayed-city-sheikh-zayed-compounds-royal-city-7840210.html,73000000.0,Villa,2025-08-31,Cash,450.0,Yes,No,4.0,4.0,Giza,Sheikh Zayed City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-el-lotus-north-lotus-7852386.html,4800000.0,Apartment,2025-09-02,Cash,158.0,No,No,3.0,2.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-ganoob-el-acadimia-area-b-7850155.html,16000000.0,Apartment,2025-07-15,Cash,340.0,Yes,No,4.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-capital-city-new-capital-compounds-celia-7837675.html,35000000.0,Villa,2025-08-31,Cash,350.0,Yes,No,6.0,5.0,Cairo,New Capital City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-red-sea-hurghada-al-gouna-mangroovy-residence-7846922.html,25000000.0,Villa,2025-09-01,Cash,140.0,Yes,No,3.0,3.0,Red Sea,Hurghada
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-alexandria-hay-sharq-smouha-grand-view-7739379.html,11250000.0,Apartment,2025-08-26,Cash,195.0,No,No,3.0,3.0,Alexandria,Hay Sharq
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-madinaty-7848867.html,11172500.0,Apartment,2025-06-12,Cash,210.0,No,No,4.0,3.0,Cairo,Madinaty
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-el-lotus-north-lotus-7836690.html,6200000.0,Apartment,2025-08-31,Cash,215.0,No,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-sidi-abdel-rahman-marassi-7814403.html,65000000.0,Villa,2025-08-26,Cash,570.0,Yes,No,6.0,5.0,North Coast,Sidi Abdel Rahman
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-villette-7853705.html,12500000.0,Apartment,2025-09-02,Cash,190.0,Yes,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-hay-el-maadi-maadi-maadi-gardens-7666510.html,1650000.0,Apartment,2025-07-31,Cash,75.0,No,No,2.0,1.0,Cairo,Hay El Maadi
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-suez-al-ain-al-sokhna-il-monte-galala-7819524.html,4200000.0,Chalet,2025-06-15,Cash,92.0,No,No,2.0,1.0,Suez,Al Ain Al Sokhna
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-markaz-al-hamam-bungalows-bungalows-north-coast-7837428.html,3400000.0,Chalet,2025-08-31,Cash,80.0,No,No,2.0,1.0,North Coast,Markaz Al Hamam
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-giza-6-october-city-cairo-alexandria-desert-road-brix-7842614.html,4200000.0,Villa,2025-08-31,Cash,230.0,Yes,No,4.0,3.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-ras-al-hekma-cali-coast-7793460.html,4500000.0,Chalet,2025-08-21,Cash,126.0,Yes,No,3.0,2.0,North Coast,Ras Al Hekma
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-sheikh-zayed-city-sheikh-zayed-compounds-allegria-7845723.html,7400000.0,Apartment,2025-09-01,Cash,179.0,Yes,No,3.0,4.0,Giza,Sheikh Zayed City
https://www.propertyfinder.eg/en/plp/buy/ivilla-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-mountain-view-icity-7839884.html,10000000.0,iVilla,2025-08-28,Cash,235.0,Yes,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-nasr-city-8th-zone-hosny-othman-st-7848977.html,4200000.0,Apartment,2025-08-29,Cash,180.0,No,No,3.0,2.0,Cairo,Nasr City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-heliopolis-6th-district-sodic-east-7792061.html,10000000.0,Apartment,2025-08-21,Cash,180.0,No,No,3.0,3.0,Cairo,New Heliopolis
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-6-october-city-cairo-alexandria-desert-road-joulz-7838146.html,10400000.0,Apartment,2025-08-31,Cash,272.0,No,No,3.0,3.0,Giza,6 October City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-taj-city-7784958.html,3000000.0,Apartment,2025-08-20,Cash,166.0,No,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/ivilla-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-mountain-view-hyde-park-7841120.html,10800000.0,iVilla,2025-08-31,Cash,225.0,No,No,3.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/duplex-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-trio-7573000.html,8350000.0,Duplex,2025-07-15,Cash,145.0,No,No,2.0,3.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-palm-hills-new-cairo-7829038.html,35000000.0,Villa,2025-08-28,Cash,385.0,Yes,No,4.0,4.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-mohandessin-mostafa-mahmoud-square-7763973.html,3500000.0,Apartment,2025-08-17,Cash,220.0,No,No,4.0,3.0,Giza,Mohandessin
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-sidi-abdel-rahman-hacienda-bay-7848879.html,61900000.0,Villa,2025-09-01,Cash,1415.0,Yes,No,5.0,5.0,North Coast,Sidi Abdel Rahman
https://www.propertyfinder.eg/en/plp/buy/townhouse-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-hyde-park-7850031.html,23000000.0,Townhouse,2025-08-31,Cash,300.0,Yes,No,4.0,4.0,Cairo,New Cairo City
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-cairo-new-cairo-city-south-investors-area-galleria-moon-valley-7606340.html,7500000.0,Apartment,2025-07-21,Cash,162.0,No,No,3.0,3.0,Cairo,New Cairo City
